Estimated,Actual
13.161954879760742,0.7222115993499756
14.778778553009033,0.8147408962249756
12.737360000610352,0.7797088623046875
11.850776672363281,0.7286622524261475
12.111005783081055,0.7522296905517578
11.856231689453125,0.7151756286621094
11.726305484771729,0.7226574420928955
29.101853370666504,0.8498179912567139
